,customer_id,customer_name,customer_segment,order_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_name,product_category,product_subcategory,product_manufacturer
5148,411,Justin Hirsh,Consumer,CA-2016-138898,5/25/16,Pueblo,Colorado,West,United States,81001,5/29/16,Standard Class,2749,949,13,0.2, $85.00 ,0.1, $846.00 ,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
5149,505,Matt Collister,Corporate,CA-2017-131835,7/17/17,Perth Amboy,New Jersey,East,United States,8861,7/21/17,Standard Class,4429,949,2,0, $46.00 ,0.28, $163.00 ,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
5150,673,Sanjit Engle,Consumer,CA-2016-111164,4/11/16,New York City,New York,East,United States,10009,4/15/16,Standard Class,1978,949,5,0, $114.00 ,0.28, $407.00 ,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
5151,702,Sibella Parks,Corporate,US-2017-103646,4/21/17,Chicago,Illinois,Central,United States,60623,4/26/17,Standard Class,8978,949,3,0.8, $(127.00),-2.6, $49.00 ,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
5152,87,Beth Thompson,Home Office,CA-2015-166954,4/25/15,San Gabriel,California,West,United States,91776,4/30/15,Standard Class,1598,951,3,0, $79.00 ,0.29, $271.00 ,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington
5153,412,Justin MacKendrick,Consumer,CA-2016-116092,2/15/16,Los Angeles,California,West,United States,90004,2/18/16,Second Class,2130,951,6,0, $157.00 ,0.29, $541.00 ,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington
5154,87,Beth Thompson,Home Office,CA-2015-166954,4/25/15,San Gabriel,California,West,United States,91776,4/30/15,Standard Class,1599,1548,5,0, $64.00 ,0.21, $303.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5155,150,Christina Anderson,Consumer,CA-2018-140053,7/3/18,Farmington,New Mexico,West,United States,87401,7/10/18,Standard Class,7186,1548,9,0, $115.00 ,0.21, $546.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5156,280,Filia McAdams,Corporate,CA-2018-127929,12/23/18,Middletown,Connecticut,East,United States,6457,12/27/18,Standard Class,6733,1548,3,0, $38.00 ,0.21, $182.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5157,298,Gene Hale,Corporate,CA-2016-131352,10/8/16,Dallas,Texas,Central,United States,75081,10/13/16,Standard Class,2541,1548,3,0.6, $(71.00),-0.98, $73.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5158,339,Ivan Liston,Consumer,CA-2018-143063,8/10/18,Columbus,Indiana,Central,United States,47201,8/15/18,Standard Class,7323,1548,2,0, $25.00 ,0.21, $121.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5159,382,Joel Eaton,Consumer,US-2016-134026,4/26/16,Memphis,Tennessee,South,United States,38109,5/2/16,Standard Class,8792,1548,2,0.2, $1.00 ,0.01, $97.00 ,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,Tenex
5160,87,Beth Thompson,Home Office,CA-2015-166954,4/25/15,San Gabriel,California,West,United States,91776,4/30/15,Standard Class,1600,786,5,0.2, $149.00 ,0.1," $1,487.00 ",GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5161,102,Bradley Talbott,Home Office,CA-2018-117212,2/26/18,Los Angeles,California,West,United States,90036,2/28/18,Second Class,6245,786,3,0.2, $89.00 ,0.1, $892.00 ,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5162,130,Carol Adams,Corporate,CA-2016-161452,4/5/16,Los Angeles,California,West,United States,90036,4/11/16,Standard Class,3272,786,3,0.2, $89.00 ,0.1, $892.00 ,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5163,170,Clay Ludtke,Consumer,CA-2015-125731,9/10/15,Gresham,Oregon,West,United States,97030,9/16/15,Standard Class,648,786,5,0.2, $149.00 ,0.1," $1,487.00 ",GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5164,243,Duane Benoit,Consumer,CA-2018-121853,9/23/18,Los Angeles,California,West,United States,90036,9/29/18,Standard Class,6489,786,2,0.2, $59.00 ,0.1, $595.00 ,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5165,463,Lindsay Castell,Home Office,CA-2016-111038,12/1/16,San Diego,California,West,United States,92037,12/6/16,Standard Class,1972,786,9,0.2, $268.00 ,0.1," $2,677.00 ",GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5166,620,Ralph Ritter,Consumer,CA-2018-162565,12/11/18,Aurora,Illinois,Central,United States,60505,12/11/18,Same Day,8040,786,2,0.3, $(15.00),-0.03, $520.00 ,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5167,651,Rose O'Brian,Consumer,CA-2018-148411,9/24/18,Chicago,Illinois,Central,United States,60623,9/26/18,First Class,7538,786,2,0.3, $(15.00),-0.03, $520.00 ,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,Other
5168,87,Beth Thompson,Home Office,CA-2016-138002,9/6/16,Seattle,Washington,West,United States,98103,9/12/16,Standard Class,2734,877,3,0, $75.00 ,0.39, $192.00 ,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller
5169,152,Christina VanderZanden,Consumer,CA-2017-123120,9/4/17,New York City,New York,East,United States,10011,9/8/17,Standard Class,4140,877,1,0, $25.00 ,0.39, $64.00 ,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller
5170,343,James Galang,Consumer,CA-2017-124772,12/5/17,Murray,Kentucky,South,United States,42071,12/6/17,First Class,4206,877,3,0, $75.00 ,0.39, $192.00 ,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller
5171,740,Thea Hudgings,Corporate,CA-2017-125087,4/18/17,Houston,Texas,Central,United States,77070,4/23/17,Standard Class,4212,877,5,0.6, $(67.00),-0.53, $128.00 ,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings,Howard Miller
5172,87,Beth Thompson,Home Office,CA-2016-153612,12/22/16,Superior,Wisconsin,Central,United States,54880,12/27/16,Standard Class,3096,1152,4,0, $5.00 ,0.29, $17.00 ,Newell 336,Office Supplies,Art,Newell
5173,361,Jennifer Halladay,Consumer,CA-2018-121818,11/20/18,Burlington,North Carolina,South,United States,27217,11/21/18,First Class,6484,1152,7,0.2, $3.00 ,0.11, $24.00 ,Newell 336,Office Supplies,Art,Newell
5174,591,Patrick Ryan,Consumer,US-2018-109253,8/21/18,Oakland,California,West,United States,94601,8/22/18,First Class,9518,1152,4,0, $5.00 ,0.29, $17.00 ,Newell 336,Office Supplies,Art,Newell
5175,714,Steven Cartwright,Consumer,CA-2016-119627,8/17/16,Peoria,Arizona,West,United States,85345,8/23/16,Standard Class,2194,1152,3,0.2, $1.00 ,0.11, $10.00 ,Newell 336,Office Supplies,Art,Newell
5176,87,Beth Thompson,Home Office,CA-2018-115994,1/28/18,Costa Mesa,California,West,United States,92627,1/31/18,Second Class,6203,492,3,0, $13.00 ,0.34, $38.00 ,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
5177,191,Dan Reichenbach,Corporate,CA-2018-143574,6/29/18,Milford,Connecticut,East,United States,6460,7/2/18,First Class,7352,492,2,0, $9.00 ,0.34, $25.00 ,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
5178,479,Luke Schmidt,Corporate,CA-2017-160129,11/23/17,Philadelphia,Pennsylvania,East,United States,19140,11/23/17,Same Day,5283,492,7,0.2, $12.00 ,0.18, $70.00 ,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
5179,768,Tracy Hopkins,Home Office,CA-2018-112956,8/21/18,Columbia,Maryland,East,United States,21044,8/27/18,Standard Class,6118,492,2,0, $9.00 ,0.34, $25.00 ,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
5180,782,Victoria Pisteka,Corporate,CA-2017-102127,6/26/17,New York City,New York,East,United States,10035,7/2/17,Standard Class,3542,492,3,0, $13.00 ,0.34, $38.00 ,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX
5181,87,Beth Thompson,Home Office,CA-2018-115994,1/28/18,Costa Mesa,California,West,United States,92627,1/31/18,Second Class,6204,1006,3,0, $26.00 ,0.11, $240.00 ,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech
5182,491,Maribeth Yedwab,Corporate,CA-2018-163902,3/2/18,Los Angeles,California,West,United States,90045,3/8/18,Standard Class,8098,1006,6,0, $53.00 ,0.11, $480.00 ,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech
5183,513,Maurice Satty,Consumer,CA-2017-119186,5/26/17,Fort Worth,Texas,Central,United States,76106,5/26/17,Same Day,4056,1006,1,0.2, $(7.00),-0.11, $64.00 ,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech
5184,531,Michael Stewart,Corporate,CA-2018-117667,12/4/18,Philadelphia,Pennsylvania,East,United States,19134,12/9/18,Standard Class,6286,1006,4,0.2, $(29.00),-0.11, $256.00 ,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories,Logitech
5185,88,Bill Donatelli,Consumer,CA-2016-121699,8/10/16,Detroit,Michigan,Central,United States,48227,8/14/16,Standard Class,2261,679,5,0, $29.00 ,0.45, $65.00 ,GBC Binding covers,Office Supplies,Binders,GBC
5186,264,Erica Bern,Corporate,CA-2018-115427,12/30/18,Fairfield,California,West,United States,94533,1/3/19,Standard Class,6185,679,2,0.2, $6.00 ,0.31, $21.00 ,GBC Binding covers,Office Supplies,Binders,GBC
5187,583,Pamela Stobb,Consumer,CA-2017-153269,3/9/17,Andover,Massachusetts,East,United States,1810,3/12/17,First Class,5060,679,4,0, $23.00 ,0.45, $52.00 ,GBC Binding covers,Office Supplies,Binders,GBC
5188,88,Bill Donatelli,Consumer,CA-2017-136406,4/15/17,San Francisco,California,West,United States,94110,4/17/17,Second Class,4563,828,2,0.2, $-   ,0," $1,122.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5189,133,Caroline Jumper,Consumer,CA-2018-102204,5/1/18,Jacksonville,Florida,South,United States,32216,5/6/18,Standard Class,5700,828,5,0.2, $-   ,0," $2,804.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5190,382,Joel Eaton,Consumer,CA-2016-139731,10/15/16,Amarillo,Texas,Central,United States,79109,10/15/16,Same Day,2763,828,5,0.3, $(350.00),-0.14," $2,453.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5191,424,Katherine Murray,Home Office,CA-2015-143903,7/20/15,Dallas,Texas,Central,United States,75217,7/24/15,Standard Class,1097,828,2,0.3, $(140.00),-0.14, $981.00 ,HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5192,451,Laura Armstrong,Corporate,CA-2017-122903,5/27/17,Detroit,Michigan,Central,United States,48205,5/29/17,Second Class,4133,828,5,0, $701.00 ,0.2," $3,505.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5193,480,Luke Weiss,Consumer,CA-2015-116246,9/12/15,New York City,New York,East,United States,10035,9/17/15,Second Class,431,828,6,0.1, $421.00 ,0.11," $3,785.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5194,686,Sean Christensen,Consumer,CA-2016-164777,1/27/16,Los Angeles,California,West,United States,90036,1/29/16,First Class,3360,828,5,0.2, $-   ,0," $2,804.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5195,760,Tom Prescott,Consumer,CA-2018-118892,8/17/18,Philadelphia,Pennsylvania,East,United States,19134,8/22/18,Second Class,6353,828,9,0.3, $(631.00),-0.14," $4,416.00 ",HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs,Hon
5196,88,Bill Donatelli,Consumer,CA-2017-167241,8/15/17,Los Angeles,California,West,United States,90004,8/22/17,Standard Class,5505,1348,4,0, $18.00 ,0.48, $38.00 ,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,REDIFORM
5197,140,Chad McGuire,Consumer,CA-2018-100524,3/31/18,New York City,New York,East,United States,10011,4/2/18,Second Class,5632,1348,8,0, $36.00 ,0.48, $75.00 ,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,REDIFORM
5198,583,Pamela Stobb,Consumer,CA-2018-128965,4/17/18,Los Angeles,California,West,United States,90008,4/22/18,Standard Class,6777,1348,3,0, $14.00 ,0.48, $28.00 ,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,REDIFORM
5199,692,Shahid Hopkins,Consumer,CA-2018-122280,9/10/18,New York City,New York,East,United States,10024,9/10/18,Same Day,6516,1348,2,0, $9.00 ,0.48, $19.00 ,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,REDIFORM
5200,729,Suzanne McNair,Corporate,CA-2018-120614,5/30/18,Los Angeles,California,West,United States,90004,6/4/18,Standard Class,6405,1348,4,0, $18.00 ,0.48, $38.00 ,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper,REDIFORM
5201,88,Bill Donatelli,Consumer,CA-2017-167241,8/15/17,Los Angeles,California,West,United States,90004,8/22/17,Standard Class,5507,1044,3,0, $44.00 ,0.14, $312.00 ,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Luxo
5202,386,John Grady,Corporate,CA-2018-167899,5/21/18,Auburn,New York,East,United States,13021,5/26/18,Standard Class,8240,1044,5,0, $73.00 ,0.14, $520.00 ,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Luxo
5203,554,Naresj Patel,Consumer,US-2015-117135,6/21/15,Waynesboro,Virginia,South,United States,22980,6/23/15,Second Class,8385,1044,1,0, $15.00 ,0.14, $104.00 ,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Luxo
5204,702,Sibella Parks,Corporate,US-2017-128909,10/9/17,Philadelphia,Pennsylvania,East,United States,19143,10/11/17,Second Class,9165,1044,4,0.2, $(25.00),-0.08, $333.00 ,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Furniture,Furnishings,Luxo
5205,88,Bill Donatelli,Consumer,CA-2018-107125,11/27/18,Los Angeles,California,West,United States,90045,12/2/18,Standard Class,5902,547,3,0, $6.00 ,0.32, $19.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5206,250,Edward Hooks,Corporate,CA-2017-158155,5/2/17,New York City,New York,East,United States,10009,5/6/17,Standard Class,5208,547,2,0, $4.00 ,0.32, $13.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5207,384,John Castell,Consumer,CA-2018-121293,7/25/18,Philadelphia,Pennsylvania,East,United States,19143,7/28/18,Second Class,6439,547,4,0.2, $3.00 ,0.15, $20.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5208,409,Justin Deggeller,Corporate,CA-2017-147067,12/18/17,Minneapolis,Minnesota,Central,United States,55407,12/22/17,Standard Class,4895,547,3,0, $6.00 ,0.32, $19.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5209,476,Logan Haushalter,Consumer,CA-2016-121965,6/19/16,Los Angeles,California,West,United States,90032,6/23/16,Standard Class,2280,547,2,0, $4.00 ,0.32, $13.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5210,608,Peter McVee,Home Office,CA-2017-165148,10/22/17,Detroit,Michigan,Central,United States,48227,10/24/17,First Class,5440,547,5,0, $10.00 ,0.32, $31.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5211,773,Trudy Brown,Consumer,CA-2018-120168,5/25/18,New York City,New York,East,United States,10009,5/25/18,Same Day,6392,547,3,0, $6.00 ,0.32, $19.00 ,Eldon 200 Class Desk Accessories,Furniture,Furnishings,Eldon
5212,88,Bill Donatelli,Consumer,CA-2018-107125,11/27/18,Los Angeles,California,West,United States,90045,12/2/18,Standard Class,5903,1310,7,0.2, $41.00 ,0.35, $117.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5213,152,Christina VanderZanden,Consumer,CA-2018-119655,4/20/18,Detroit,Michigan,Central,United States,48234,4/24/18,Standard Class,6379,1310,7,0, $70.00 ,0.48, $147.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5214,156,Christine Sundaresam,Consumer,CA-2015-141005,8/15/15,Fairfield,Connecticut,East,United States,6824,8/18/15,First Class,1032,1310,3,0, $30.00 ,0.48, $63.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5215,260,Emily Phan,Consumer,US-2017-131611,11/5/17,Houston,Texas,Central,United States,77036,11/9/17,Standard Class,9175,1310,3,0.8, $(20.00),-1.6, $13.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5216,313,Greg Tran,Consumer,CA-2017-126795,6/13/17,New York City,New York,East,United States,10024,6/16/17,Second Class,4263,1310,2,0.2, $12.00 ,0.35, $34.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5217,381,Joe Kamberova,Consumer,CA-2017-108616,9/29/17,Mobile,Alabama,South,United States,36608,10/3/17,Standard Class,3704,1310,3,0, $30.00 ,0.48, $63.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5218,514,Max Engle,Consumer,US-2017-123470,8/15/17,Aurora,Colorado,West,United States,80013,8/21/17,Standard Class,9119,1310,3,0.7, $(14.00),-0.73, $19.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5219,532,Michelle Arnett,Home Office,US-2017-165078,11/5/17,Lawrence,Indiana,Central,United States,46226,11/10/17,Standard Class,9392,1310,5,0, $50.00 ,0.48, $105.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5220,590,Patrick O'Donnell,Consumer,CA-2018-128328,8/5/18,Indianapolis,Indiana,Central,United States,46203,8/9/18,Standard Class,6744,1310,6,0, $60.00 ,0.48, $126.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5221,777,Valerie Mitchum,Home Office,CA-2017-113516,9/8/17,Lancaster,California,West,United States,93534,9/10/17,Second Class,3874,1310,4,0.2, $23.00 ,0.35, $67.00 ,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,Other
5222,88,Bill Donatelli,Consumer,CA-2018-117485,9/23/18,Tulsa,Oklahoma,Central,United States,74133,9/29/18,Standard Class,6272,922,4,0, $102.00 ,0.35, $292.00 ,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
5223,209,David Kendrick,Corporate,CA-2015-166191,12/5/15,Decatur,Illinois,Central,United States,62521,12/9/15,Second Class,1574,922,7,0.2, $77.00 ,0.19, $409.00 ,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
5224,516,Max Ludwig,Home Office,CA-2018-140242,5/6/18,Chicago,Illinois,Central,United States,60623,5/11/18,Standard Class,7197,922,7,0.2, $77.00 ,0.19, $409.00 ,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
5225,652,Ross Baird,Home Office,US-2017-123750,4/15/17,Gastonia,North Carolina,South,United States,28052,4/21/17,Standard Class,9125,922,5,0.2, $55.00 ,0.19, $292.00 ,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
5226,698,Shirley Daniels,Home Office,US-2015-118486,4/6/15,Philadelphia,Pennsylvania,East,United States,19143,4/8/15,First Class,8400,922,2,0.2, $22.00 ,0.19, $117.00 ,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,Imation
5227,88,Bill Donatelli,Consumer,CA-2018-122735,4/12/18,Providence,Rhode Island,East,United States,2908,4/15/18,Second Class,6539,1744,4,0, $18.00 ,0.45, $40.00 ,Xerox 1948,Office Supplies,Paper,Xerox
5228,393,Jonathan Howell,Consumer,CA-2016-118843,9/13/16,Atlanta,Georgia,South,United States,30318,9/20/16,Standard Class,2167,1744,7,0, $31.00 ,0.45, $70.00 ,Xerox 1948,Office Supplies,Paper,Xerox
5229,454,Laurel Workman,Corporate,CA-2015-103429,5/30/15,New York City,New York,East,United States,10024,6/1/15,First Class,108,1744,4,0, $18.00 ,0.45, $40.00 ,Xerox 1948,Office Supplies,Paper,Xerox
5230,88,Bill Donatelli,Consumer,CA-2018-158071,6/10/18,Seattle,Washington,West,United States,98103,6/15/18,Standard Class,7876,223,4,0, $5.00 ,0.47, $12.00 ,Avery 512,Office Supplies,Labels,Avery
5231,191,Dan Reichenbach,Corporate,CA-2018-148810,6/26/18,Miami,Florida,South,United States,33180,7/1/18,Standard Class,7548,223,6,0.2, $5.00 ,0.34, $14.00 ,Avery 512,Office Supplies,Labels,Avery
